image_name,class_id,xmin,xmax,ymin,ymax
FLIR_video_00258.jpeg,3,76,106,234,256
FLIR_video_00258.jpeg,3,106,123,234,255
FLIR_video_00258.jpeg,3,327,356,229,253
FLIR_video_00258.jpeg,3,216,230,232,243
FLIR_video_00258.jpeg,3,177,200,231,248
FLIR_video_00258.jpeg,3,146,169,233,248
FLIR_video_00258.jpeg,3,526,639,211,294
FLIR_video_00258.jpeg,3,123,146,229,253
FLIR_video_00259.jpeg,3,125,146,228,255
FLIR_video_00259.jpeg,3,156,170,232,251
FLIR_video_00259.jpeg,3,537,639,211,298
FLIR_video_00259.jpeg,3,202,215,232,244
FLIR_video_00259.jpeg,3,175,199,229,250
FLIR_video_00259.jpeg,3,215,230,231,245
FLIR_video_00259.jpeg,3,108,125,233,257
FLIR_video_00259.jpeg,3,327,360,229,255
FLIR_video_00259.jpeg,3,70,108,234,259
FLIR_video_00260.jpeg,3,149,168,232,251
FLIR_video_00260.jpeg,3,172,197,230,252
FLIR_video_00260.jpeg,3,66,104,235,260
FLIR_video_00260.jpeg,3,328,360,230,256
FLIR_video_00260.jpeg,3,104,124,235,259
FLIR_video_00260.jpeg,3,549,639,222,301
FLIR_video_00260.jpeg,3,214,231,233,245
FLIR_video_00260.jpeg,3,124,144,228,256
FLIR_video_00260.jpeg,3,317,328,226,253
FLIR_video_00261.jpeg,3,120,142,230,257
FLIR_video_00261.jpeg,3,329,361,231,256
FLIR_video_00261.jpeg,3,60,103,236,264
FLIR_video_00261.jpeg,3,153,168,234,252
FLIR_video_00261.jpeg,3,215,229,234,245
FLIR_video_00261.jpeg,3,103,120,236,261
FLIR_video_00261.jpeg,3,168,194,231,253
FLIR_video_00261.jpeg,3,200,215,233,244
FLIR_video_00261.jpeg,3,318,329,227,255
FLIR_video_00261.jpeg,3,570,639,231,302
FLIR_video_00262.jpeg,3,85,118,235,264
FLIR_video_00262.jpeg,3,213,230,231,248
FLIR_video_00262.jpeg,3,582,639,238,300
FLIR_video_00262.jpeg,3,319,330,226,256
FLIR_video_00262.jpeg,3,141,164,234,256
FLIR_video_00262.jpeg,3,330,363,230,259
FLIR_video_00262.jpeg,3,55,86,238,266
FLIR_video_00262.jpeg,3,198,213,232,247
FLIR_video_00262.jpeg,3,163,192,231,255
FLIR_video_00262.jpeg,3,118,141,230,259
FLIR_video_00263.jpeg,3,54,97,236,265
FLIR_video_00263.jpeg,3,317,329,228,254
FLIR_video_00263.jpeg,3,197,211,235,247
FLIR_video_00263.jpeg,3,165,189,232,254
FLIR_video_00263.jpeg,3,212,228,236,247
FLIR_video_00263.jpeg,3,116,137,230,259
FLIR_video_00263.jpeg,3,97,116,236,260
FLIR_video_00263.jpeg,3,148,164,235,254
FLIR_video_00263.jpeg,3,603,639,244,301
FLIR_video_00263.jpeg,3,329,365,231,259
FLIR_video_00264.jpeg,3,88,111,235,262
FLIR_video_00264.jpeg,3,213,229,232,247
FLIR_video_00264.jpeg,3,159,188,230,255
FLIR_video_00264.jpeg,3,619,639,250,303
FLIR_video_00264.jpeg,3,50,88,235,265
FLIR_video_00264.jpeg,3,321,329,226,252
FLIR_video_00264.jpeg,3,111,135,229,259
FLIR_video_00264.jpeg,3,196,213,232,249
FLIR_video_00264.jpeg,3,329,365,230,258
FLIR_video_00264.jpeg,3,135,159,233,256
FLIR_video_00265.jpeg,3,88,109,233,260
FLIR_video_00265.jpeg,3,209,225,233,245
FLIR_video_00265.jpeg,3,154,182,230,253
FLIR_video_00265.jpeg,3,141,153,231,253
FLIR_video_00265.jpeg,3,317,329,226,252
FLIR_video_00265.jpeg,3,109,132,228,258
FLIR_video_00265.jpeg,3,43,88,234,263
FLIR_video_00265.jpeg,3,329,365,232,259
FLIR_video_00266.jpeg,3,211,224,233,244
FLIR_video_00266.jpeg,3,105,129,229,258
FLIR_video_00266.jpeg,3,42,81,236,264
FLIR_video_00266.jpeg,3,130,151,239,253
FLIR_video_00266.jpeg,3,332,367,230,257
FLIR_video_00266.jpeg,3,151,178,231,253
FLIR_video_00266.jpeg,3,81,105,237,260
FLIR_video_00267.jpeg,3,146,177,231,255
FLIR_video_00267.jpeg,3,319,331,225,257
FLIR_video_00267.jpeg,3,331,368,230,260
FLIR_video_00267.jpeg,3,33,82,236,266
FLIR_video_00267.jpeg,3,82,105,236,261
FLIR_video_00267.jpeg,3,105,127,229,259
FLIR_video_00267.jpeg,3,127,143,238,255
FLIR_video_00267.jpeg,3,208,225,234,246
FLIR_video_00268.jpeg,3,141,171,233,256
FLIR_video_00268.jpeg,3,332,368,230,260
FLIR_video_00268.jpeg,3,32,76,237,265
FLIR_video_00268.jpeg,3,125,141,239,255
FLIR_video_00268.jpeg,3,98,125,231,259
FLIR_video_00268.jpeg,3,208,224,235,246
FLIR_video_00268.jpeg,3,76,98,237,261
FLIR_video_00269.jpeg,3,208,224,234,248
FLIR_video_00269.jpeg,3,333,373,229,261
FLIR_video_00269.jpeg,3,95,123,229,262
FLIR_video_00269.jpeg,3,322,333,225,258
FLIR_video_00269.jpeg,3,74,95,237,264
FLIR_video_00269.jpeg,3,193,208,232,246
FLIR_video_00269.jpeg,3,23,74,236,268
FLIR_video_00269.jpeg,3,133,169,230,258
FLIR_video_00270.jpeg,3,21,70,235,270
FLIR_video_00270.jpeg,3,333,372,231,262
FLIR_video_00270.jpeg,3,321,333,226,258
FLIR_video_00270.jpeg,3,206,223,235,248
FLIR_video_00270.jpeg,3,130,164,231,260
FLIR_video_00270.jpeg,3,70,95,236,263
FLIR_video_00270.jpeg,3,95,121,230,262
FLIR_video_00271.jpeg,3,16,68,236,270
FLIR_video_00271.jpeg,3,124,162,230,258
FLIR_video_00271.jpeg,3,322,335,225,258
FLIR_video_00271.jpeg,3,335,377,230,262
FLIR_video_00271.jpeg,3,93,119,229,261
FLIR_video_00271.jpeg,3,206,224,233,246
FLIR_video_00271.jpeg,3,68,93,237,264
FLIR_video_00272.jpeg,3,119,160,230,259
FLIR_video_00272.jpeg,3,325,336,224,257
FLIR_video_00272.jpeg,3,11,63,236,269
FLIR_video_00272.jpeg,3,63,89,235,264
FLIR_video_00272.jpeg,3,336,377,229,261
FLIR_video_00272.jpeg,3,192,207,232,244
FLIR_video_00272.jpeg,3,89,118,228,260
FLIR_video_00272.jpeg,3,207,223,232,247
FLIR_video_00273.jpeg,3,206,223,233,245
FLIR_video_00273.jpeg,3,117,154,230,258
FLIR_video_00273.jpeg,3,56,80,236,263
FLIR_video_00273.jpeg,3,6,56,236,268
FLIR_video_00273.jpeg,3,337,380,229,260
FLIR_video_00273.jpeg,3,80,113,229,261
FLIR_video_00274.jpeg,3,339,383,228,261
FLIR_video_00274.jpeg,3,190,204,232,244
FLIR_video_00274.jpeg,3,325,339,223,257
FLIR_video_00274.jpeg,3,108,147,230,261
FLIR_video_00274.jpeg,3,55,81,235,265
FLIR_video_00274.jpeg,3,0,56,236,271
FLIR_video_00274.jpeg,3,81,108,228,262
FLIR_video_00274.jpeg,3,205,222,233,246
FLIR_video_00275.jpeg,3,342,385,228,262
FLIR_video_00275.jpeg,3,326,342,223,259
FLIR_video_00275.jpeg,3,48,76,236,265
FLIR_video_00275.jpeg,3,189,200,233,245
FLIR_video_00275.jpeg,3,76,97,228,263
FLIR_video_00275.jpeg,3,97,144,230,263
FLIR_video_00275.jpeg,3,206,221,233,246
FLIR_video_00275.jpeg,3,0,49,237,272
FLIR_video_00276.jpeg,3,204,222,233,247
FLIR_video_00276.jpeg,3,94,138,230,264
FLIR_video_00276.jpeg,3,75,94,229,263
FLIR_video_00276.jpeg,3,46,75,236,266
FLIR_video_00276.jpeg,3,0,47,236,272
FLIR_video_00276.jpeg,3,327,340,223,257
FLIR_video_00276.jpeg,3,190,204,231,242
FLIR_video_00276.jpeg,3,340,388,227,264
FLIR_video_00277.jpeg,3,70,82,228,264
FLIR_video_00277.jpeg,3,202,221,234,247
FLIR_video_00277.jpeg,3,0,36,235,273
FLIR_video_00277.jpeg,3,343,391,227,264
FLIR_video_00277.jpeg,3,328,343,223,258
FLIR_video_00277.jpeg,3,189,202,232,244
FLIR_video_00277.jpeg,3,35,70,235,268
FLIR_video_00277.jpeg,3,82,132,229,264
FLIR_video_00278.jpeg,3,0,35,237,270
FLIR_video_00278.jpeg,3,62,81,231,248
FLIR_video_00278.jpeg,3,189,203,233,243
FLIR_video_00278.jpeg,3,118,139,234,256
FLIR_video_00278.jpeg,3,203,220,234,245
FLIR_video_00278.jpeg,3,345,392,229,265
FLIR_video_00278.jpeg,3,330,345,224,259
FLIR_video_00278.jpeg,3,81,118,231,264
FLIR_video_00278.jpeg,3,34,62,238,267
FLIR_video_00279.jpeg,3,332,347,223,259
FLIR_video_00279.jpeg,3,24,62,236,269
FLIR_video_00279.jpeg,3,0,25,237,271
FLIR_video_00279.jpeg,3,189,204,231,243
FLIR_video_00279.jpeg,3,204,220,233,246
FLIR_video_00279.jpeg,3,347,395,229,265
FLIR_video_00279.jpeg,3,115,137,234,253
FLIR_video_00279.jpeg,3,68,115,231,267
FLIR_video_00280.jpeg,3,332,347,223,259
FLIR_video_00280.jpeg,3,347,397,228,265
FLIR_video_00280.jpeg,3,203,218,233,245
FLIR_video_00280.jpeg,3,187,202,231,243
FLIR_video_00280.jpeg,3,57,110,229,267
FLIR_video_00280.jpeg,3,112,135,234,253
FLIR_video_00280.jpeg,3,20,57,236,269
FLIR_video_00280.jpeg,3,0,21,237,271
FLIR_video_00281.jpeg,3,103,134,231,253
FLIR_video_00281.jpeg,3,346,399,226,267
FLIR_video_00281.jpeg,3,45,102,226,270
FLIR_video_00281.jpeg,3,332,346,221,259
FLIR_video_00281.jpeg,3,0,46,232,271
FLIR_video_00281.jpeg,3,199,216,232,246
FLIR_video_00281.jpeg,3,185,199,230,244
FLIR_video_00282.jpeg,3,0,22,237,276
FLIR_video_00282.jpeg,3,21,31,235,271
FLIR_video_00282.jpeg,3,201,219,232,248
FLIR_video_00282.jpeg,3,31,98,226,274
FLIR_video_00282.jpeg,3,333,350,221,259
FLIR_video_00282.jpeg,3,107,134,232,258
FLIR_video_00282.jpeg,3,186,201,230,247
FLIR_video_00282.jpeg,3,350,405,225,267
FLIR_video_00283.jpeg,3,185,196,232,243
FLIR_video_00283.jpeg,3,12,86,227,276
FLIR_video_00283.jpeg,3,336,355,221,261
FLIR_video_00283.jpeg,3,106,130,233,255
FLIR_video_00283.jpeg,3,355,406,226,267
FLIR_video_00283.jpeg,3,201,217,232,245
FLIR_video_00283.jpeg,3,89,106,239,256
FLIR_video_00284.jpeg,3,354,412,227,269
FLIR_video_00284.jpeg,3,337,354,222,263
FLIR_video_00284.jpeg,3,112,131,233,257
FLIR_video_00284.jpeg,3,0,74,229,278
FLIR_video_00284.jpeg,3,200,217,232,247
FLIR_video_00284.jpeg,3,184,198,232,245
FLIR_video_00284.jpeg,3,78,112,239,260
FLIR_video_00285.jpeg,3,358,417,229,271
FLIR_video_00285.jpeg,3,185,201,234,246
FLIR_video_00285.jpeg,3,202,217,235,248
FLIR_video_00285.jpeg,3,102,127,236,257
FLIR_video_00285.jpeg,3,341,358,223,264
FLIR_video_00285.jpeg,3,0,50,230,279
FLIR_video_00285.jpeg,3,49,78,230,265
FLIR_video_00286.jpeg,3,184,199,234,248
FLIR_video_00286.jpeg,3,110,128,235,258
FLIR_video_00286.jpeg,3,76,110,242,263
FLIR_video_00286.jpeg,3,341,359,223,266
FLIR_video_00286.jpeg,3,0,58,229,282
FLIR_video_00286.jpeg,3,57,76,229,267
FLIR_video_00286.jpeg,3,200,219,234,248
FLIR_video_00286.jpeg,3,360,421,229,273
FLIR_video_00287.jpeg,3,35,72,225,266
FLIR_video_00287.jpeg,3,341,363,220,262
FLIR_video_00287.jpeg,3,0,36,226,276
FLIR_video_00287.jpeg,3,78,125,230,258
FLIR_video_00287.jpeg,3,363,428,225,273
FLIR_video_00287.jpeg,3,197,216,231,246
FLIR_video_00287.jpeg,3,183,197,230,243
FLIR_video_00288.jpeg,3,199,217,230,247
FLIR_video_00288.jpeg,3,78,97,238,260
FLIR_video_00288.jpeg,3,21,68,226,269
FLIR_video_00288.jpeg,3,368,433,226,272
FLIR_video_00288.jpeg,3,97,124,231,257
FLIR_video_00288.jpeg,3,345,368,220,262
FLIR_video_00288.jpeg,3,0,23,236,276
FLIR_video_00288.jpeg,3,183,196,232,247
FLIR_video_00289.jpeg,3,67,103,238,258
FLIR_video_00289.jpeg,3,369,440,222,272
FLIR_video_00289.jpeg,3,199,218,230,245
FLIR_video_00289.jpeg,3,347,369,217,264
FLIR_video_00289.jpeg,3,103,124,231,255
FLIR_video_00289.jpeg,3,184,198,230,243
FLIR_video_00289.jpeg,3,16,66,224,267
FLIR_video_00289.jpeg,3,0,17,236,270
FLIR_video_00290.jpeg,3,73,91,239,254
FLIR_video_00290.jpeg,3,199,216,230,244
FLIR_video_00290.jpeg,3,91,119,232,253
FLIR_video_00290.jpeg,3,6,61,226,269
FLIR_video_00290.jpeg,3,351,372,217,260
FLIR_video_00290.jpeg,3,372,443,222,272
FLIR_video_00290.jpeg,3,184,199,230,242
FLIR_video_00291.jpeg,3,85,119,230,259
FLIR_video_00291.jpeg,3,182,197,231,243
FLIR_video_00291.jpeg,3,197,217,230,245
FLIR_video_00291.jpeg,3,0,59,224,272
FLIR_video_00291.jpeg,3,374,449,221,275
FLIR_video_00291.jpeg,3,349,374,215,263
FLIR_video_00291.jpeg,3,66,85,238,258
FLIR_video_00292.jpeg,3,181,196,232,244
FLIR_video_00292.jpeg,3,0,51,226,272
FLIR_video_00292.jpeg,3,196,217,232,246
FLIR_video_00292.jpeg,3,93,115,232,258
FLIR_video_00292.jpeg,3,53,93,238,260
FLIR_video_00292.jpeg,3,351,377,218,268
FLIR_video_00292.jpeg,3,377,458,224,279
FLIR_video_00293.jpeg,3,354,382,219,268
FLIR_video_00293.jpeg,3,382,464,225,281
FLIR_video_00293.jpeg,3,182,198,232,245
FLIR_video_00293.jpeg,3,80,114,233,259
FLIR_video_00293.jpeg,3,198,216,233,247
FLIR_video_00293.jpeg,3,62,80,240,253
FLIR_video_00293.jpeg,3,0,48,228,272
FLIR_video_00294.jpeg,3,386,475,225,286
FLIR_video_00294.jpeg,3,183,197,233,248
FLIR_video_00294.jpeg,3,0,44,227,276
FLIR_video_00294.jpeg,3,356,386,219,270
FLIR_video_00294.jpeg,3,79,114,234,264
FLIR_video_00294.jpeg,3,197,218,234,250
FLIR_video_00294.jpeg,3,53,79,242,267
FLIR_video_00295.jpeg,3,391,481,226,288
FLIR_video_00295.jpeg,3,181,194,236,249
FLIR_video_00295.jpeg,3,359,391,221,273
FLIR_video_00295.jpeg,3,0,40,230,276
FLIR_video_00295.jpeg,3,56,76,243,268
FLIR_video_00295.jpeg,3,76,110,236,266
FLIR_video_00295.jpeg,3,196,216,234,251
FLIR_video_00296.jpeg,3,179,194,232,244
FLIR_video_00296.jpeg,3,69,105,233,263
FLIR_video_00296.jpeg,3,0,33,228,274
FLIR_video_00296.jpeg,3,393,492,223,288
FLIR_video_00296.jpeg,3,362,393,216,267
FLIR_video_00296.jpeg,3,194,214,232,250
FLIR_video_00297.jpeg,3,177,192,230,244
FLIR_video_00297.jpeg,3,44,65,240,254
FLIR_video_00297.jpeg,3,397,499,220,289
FLIR_video_00297.jpeg,3,362,397,215,272
FLIR_video_00297.jpeg,3,0,26,226,274
FLIR_video_00297.jpeg,3,192,214,231,247
FLIR_video_00297.jpeg,3,66,101,232,262
FLIR_video_00298.jpeg,3,42,61,238,251
FLIR_video_00298.jpeg,3,175,192,229,243
FLIR_video_00298.jpeg,3,364,403,213,270
FLIR_video_00298.jpeg,3,0,19,224,273
FLIR_video_00298.jpeg,3,61,100,230,263
FLIR_video_00298.jpeg,3,192,212,230,246
FLIR_video_00298.jpeg,3,403,510,219,290
FLIR_video_00299.jpeg,3,61,94,231,253
FLIR_video_00299.jpeg,3,0,13,226,270
FLIR_video_00299.jpeg,3,176,210,229,245
FLIR_video_00299.jpeg,3,365,410,212,272
FLIR_video_00299.jpeg,3,410,519,220,293
FLIR_video_00299.jpeg,3,36,59,239,249
FLIR_video_00300.jpeg,3,60,93,233,261
FLIR_video_00300.jpeg,3,176,212,230,247
FLIR_video_00300.jpeg,3,421,540,220,297
FLIR_video_00300.jpeg,3,374,422,213,274
FLIR_video_00301.jpeg,3,175,191,231,245
FLIR_video_00301.jpeg,3,372,422,212,275
FLIR_video_00301.jpeg,3,57,92,233,265
FLIR_video_00301.jpeg,3,191,212,231,248
FLIR_video_00301.jpeg,3,8,57,241,272
FLIR_video_00301.jpeg,3,422,554,218,303
FLIR_video_00302.jpeg,3,50,85,234,266
FLIR_video_00302.jpeg,3,374,426,212,278
FLIR_video_00302.jpeg,3,426,565,219,310
FLIR_video_00302.jpeg,3,21,44,242,260
FLIR_video_00302.jpeg,3,172,188,233,246
FLIR_video_00302.jpeg,3,188,210,232,249
FLIR_video_00303.jpeg,3,171,186,232,246
FLIR_video_00303.jpeg,3,45,82,234,265
FLIR_video_00303.jpeg,3,186,209,233,250
FLIR_video_00303.jpeg,3,16,38,244,261
FLIR_video_00303.jpeg,3,434,583,219,313
FLIR_video_00303.jpeg,3,375,434,212,279
FLIR_video_00304.jpeg,3,447,602,217,319
FLIR_video_00304.jpeg,3,44,80,235,267
FLIR_video_00304.jpeg,3,0,45,242,273
FLIR_video_00304.jpeg,3,186,208,233,250
FLIR_video_00304.jpeg,3,170,186,232,248
FLIR_video_00304.jpeg,3,381,446,209,284
FLIR_video_00305.jpeg,3,383,452,210,287
FLIR_video_00305.jpeg,3,169,184,235,246
FLIR_video_00305.jpeg,3,452,631,219,330
FLIR_video_00305.jpeg,3,1,26,244,259
FLIR_video_00305.jpeg,3,184,208,234,251
FLIR_video_00305.jpeg,3,31,74,235,264
FLIR_video_00306.jpeg,3,392,464,209,286
FLIR_video_00306.jpeg,3,29,70,236,268
FLIR_video_00306.jpeg,3,185,207,233,250
FLIR_video_00306.jpeg,3,464,639,218,334
FLIR_video_00306.jpeg,3,169,184,233,245
FLIR_video_00306.jpeg,3,0,20,245,256
FLIR_video_00307.jpeg,3,182,206,230,250
FLIR_video_00307.jpeg,3,391,471,207,288
FLIR_video_00307.jpeg,3,23,66,232,270
FLIR_video_00307.jpeg,3,167,182,232,247
FLIR_video_00307.jpeg,3,472,638,215,342
FLIR_video_00307.jpeg,3,0,18,243,261
FLIR_video_00308.jpeg,3,183,205,231,249
FLIR_video_00308.jpeg,3,395,485,207,294
FLIR_video_00308.jpeg,3,485,639,213,349
FLIR_video_00308.jpeg,3,22,64,234,269
FLIR_video_00308.jpeg,3,166,183,232,246
FLIR_video_00308.jpeg,3,0,23,243,275
FLIR_video_00309.jpeg,3,401,502,204,300
FLIR_video_00309.jpeg,3,502,639,213,366
FLIR_video_00309.jpeg,3,180,203,231,250
FLIR_video_00309.jpeg,3,13,56,234,271
FLIR_video_00309.jpeg,3,0,14,246,273
FLIR_video_00309.jpeg,3,164,180,233,247
FLIR_video_00310.jpeg,3,409,524,205,303
FLIR_video_00310.jpeg,3,179,201,232,249
FLIR_video_00310.jpeg,3,163,179,233,246
FLIR_video_00310.jpeg,3,524,639,215,380
FLIR_video_00310.jpeg,3,0,52,234,274
FLIR_video_00311.jpeg,3,414,545,203,302
FLIR_video_00311.jpeg,3,178,201,232,249
FLIR_video_00311.jpeg,3,0,47,235,272
FLIR_video_00311.jpeg,3,163,178,233,247
FLIR_video_00311.jpeg,3,545,639,217,361
FLIR_video_00312.jpeg,3,174,200,231,251
FLIR_video_00312.jpeg,3,0,44,234,271
FLIR_video_00312.jpeg,3,160,174,231,246
FLIR_video_00312.jpeg,3,556,639,223,361
FLIR_video_00312.jpeg,3,416,556,199,303
FLIR_video_00313.jpeg,3,173,198,230,250
FLIR_video_00313.jpeg,3,159,173,232,247
FLIR_video_00313.jpeg,3,0,39,234,272
FLIR_video_00313.jpeg,3,597,639,268,378
FLIR_video_00313.jpeg,3,423,597,195,312
FLIR_video_00314.jpeg,3,434,623,191,315
FLIR_video_00314.jpeg,3,0,34,235,272
FLIR_video_00314.jpeg,3,159,174,231,247
FLIR_video_00314.jpeg,3,174,200,230,250
FLIR_video_00315.jpeg,3,217,230,226,237
FLIR_video_00315.jpeg,3,173,198,231,251
FLIR_video_00315.jpeg,3,0,29,234,274
FLIR_video_00315.jpeg,3,436,639,190,322
FLIR_video_00315.jpeg,3,293,304,225,238
FLIR_video_00315.jpeg,3,158,171,231,247
FLIR_video_00315.jpeg,3,200,213,228,240
FLIR_video_00316.jpeg,3,170,195,230,251
FLIR_video_00316.jpeg,3,443,638,186,332
FLIR_video_00316.jpeg,3,154,170,231,247
FLIR_video_00316.jpeg,3,0,22,236,272
FLIR_video_00317.jpeg,3,458,639,186,346
FLIR_video_00317.jpeg,3,0,16,238,276
FLIR_video_00317.jpeg,3,155,168,234,249
FLIR_video_00317.jpeg,3,168,195,232,254
FLIR_video_00317.jpeg,3,295,306,227,239
FLIR_video_00317.jpeg,3,215,229,227,239
FLIR_video_00317.jpeg,3,196,210,230,242
FLIR_video_00318.jpeg,3,154,169,232,249
FLIR_video_00318.jpeg,3,0,9,238,276
FLIR_video_00318.jpeg,3,464,639,185,354
FLIR_video_00318.jpeg,3,169,194,232,253
FLIR_video_00319.jpeg,3,296,307,226,237
FLIR_video_00319.jpeg,3,215,227,227,238
FLIR_video_00319.jpeg,3,151,168,233,250
FLIR_video_00319.jpeg,3,168,194,232,253
FLIR_video_00319.jpeg,3,478,639,183,365
FLIR_video_00319.jpeg,3,195,209,229,241
FLIR_video_00320.jpeg,3,151,165,232,247
FLIR_video_00320.jpeg,3,165,192,230,252
FLIR_video_00320.jpeg,3,490,638,180,374
FLIR_video_00320.jpeg,3,195,209,229,240
FLIR_video_00321.jpeg,3,164,191,229,251
FLIR_video_00321.jpeg,3,148,164,231,247
FLIR_video_00321.jpeg,3,515,639,177,360
FLIR_video_00322.jpeg,3,214,226,224,235
FLIR_video_00322.jpeg,3,163,190,229,251
FLIR_video_00322.jpeg,3,148,163,230,247
FLIR_video_00322.jpeg,3,297,308,224,235
FLIR_video_00322.jpeg,3,193,208,226,239
FLIR_video_00322.jpeg,3,531,639,175,345
FLIR_video_00323.jpeg,3,195,207,228,239
FLIR_video_00323.jpeg,3,163,190,231,252
FLIR_video_00323.jpeg,3,214,226,225,236
FLIR_video_00323.jpeg,3,552,639,186,360
FLIR_video_00323.jpeg,3,148,163,232,248
FLIR_video_00323.jpeg,3,298,309,224,235
FLIR_video_00324.jpeg,3,160,189,232,254
FLIR_video_00324.jpeg,3,148,160,233,248
FLIR_video_00324.jpeg,3,576,639,215,373
FLIR_video_00325.jpeg,3,236,247,225,236
FLIR_video_00325.jpeg,3,146,160,235,251
FLIR_video_00325.jpeg,3,160,188,234,256
FLIR_video_00325.jpeg,3,298,309,227,238
FLIR_video_00325.jpeg,3,216,227,228,239
FLIR_video_00325.jpeg,3,194,208,230,241
FLIR_video_00326.jpeg,3,143,157,234,250
FLIR_video_00326.jpeg,3,157,185,231,254
FLIR_video_00327.jpeg,3,191,206,228,240
FLIR_video_00327.jpeg,3,212,225,226,237
FLIR_video_00327.jpeg,3,142,154,232,249
FLIR_video_00327.jpeg,3,154,185,233,254
FLIR_video_00327.jpeg,3,294,305,225,237
FLIR_video_00328.jpeg,3,153,183,230,253
FLIR_video_00328.jpeg,3,141,153,232,249
FLIR_video_00329.jpeg,3,139,152,230,247
FLIR_video_00329.jpeg,3,152,181,231,252
FLIR_video_00329.jpeg,3,192,205,226,237
FLIR_video_00330.jpeg,3,150,181,231,253
FLIR_video_00330.jpeg,3,140,150,231,248
FLIR_video_00330.jpeg,3,192,203,225,236
FLIR_video_00331.jpeg,3,148,179,232,254
FLIR_video_00331.jpeg,3,211,224,223,234
FLIR_video_00331.jpeg,3,190,204,226,237
FLIR_video_00331.jpeg,3,136,148,232,249
FLIR_video_00332.jpeg,3,210,225,225,237
FLIR_video_00332.jpeg,3,133,145,233,252
FLIR_video_00332.jpeg,3,190,203,228,241
FLIR_video_00332.jpeg,3,145,170,230,256
FLIR_video_00332.jpeg,3,300,313,224,235
FLIR_video_00332.jpeg,3,170,181,230,253
FLIR_video_00333.jpeg,3,188,203,228,241
FLIR_video_00333.jpeg,3,142,175,233,257
FLIR_video_00334.jpeg,3,140,173,230,257
FLIR_video_00334.jpeg,3,209,223,227,238
FLIR_video_00334.jpeg,3,173,178,232,246
FLIR_video_00334.jpeg,3,134,140,234,252
FLIR_video_00334.jpeg,3,188,201,229,240
FLIR_video_00335.jpeg,3,138,172,233,258
FLIR_video_00335.jpeg,3,187,203,229,241
FLIR_video_00336.jpeg,3,142,168,229,257
FLIR_video_00336.jpeg,3,301,312,224,235
FLIR_video_00336.jpeg,3,131,142,232,257
FLIR_video_00336.jpeg,3,210,225,225,237
FLIR_video_00336.jpeg,3,188,203,228,242
FLIR_video_00336.jpeg,3,168,179,230,247
FLIR_video_00337.jpeg,3,212,223,225,236
FLIR_video_00337.jpeg,3,170,177,230,247
FLIR_video_00337.jpeg,3,189,202,228,240
FLIR_video_00337.jpeg,3,133,170,229,258
FLIR_video_00338.jpeg,3,167,178,231,247
FLIR_video_00338.jpeg,3,129,167,231,258
FLIR_video_00338.jpeg,3,210,224,226,237
FLIR_video_00338.jpeg,3,188,202,228,239
FLIR_video_00339.jpeg,3,210,224,226,237
FLIR_video_00339.jpeg,3,302,317,225,238
FLIR_video_00339.jpeg,3,127,165,234,259
FLIR_video_00339.jpeg,3,165,177,231,247
FLIR_video_00339.jpeg,3,188,201,228,239
FLIR_video_00340.jpeg,3,163,175,232,247
FLIR_video_00340.jpeg,3,301,316,225,240
FLIR_video_00340.jpeg,3,125,163,234,261
FLIR_video_00340.jpeg,3,212,224,226,237
FLIR_video_00340.jpeg,3,187,201,229,240
FLIR_video_00341.jpeg,3,160,175,232,250
FLIR_video_00341.jpeg,3,120,160,234,262
FLIR_video_00341.jpeg,3,185,201,229,241
FLIR_video_00341.jpeg,3,211,223,228,239
FLIR_video_00342.jpeg,3,186,200,230,242
FLIR_video_00342.jpeg,3,302,318,227,243
FLIR_video_00342.jpeg,3,117,158,236,262
FLIR_video_00342.jpeg,3,158,174,233,249
FLIR_video_00343.jpeg,3,114,157,234,264
FLIR_video_00343.jpeg,3,157,172,233,250
FLIR_video_00343.jpeg,3,210,224,228,239
FLIR_video_00344.jpeg,3,157,172,232,248
FLIR_video_00344.jpeg,3,302,319,226,242
FLIR_video_00344.jpeg,3,111,153,234,263
FLIR_video_00344.jpeg,3,184,199,230,241
FLIR_video_00345.jpeg,3,181,199,228,241
FLIR_video_00345.jpeg,3,106,150,232,262
FLIR_video_00345.jpeg,3,152,172,230,248
FLIR_video_00346.jpeg,3,102,147,233,262
FLIR_video_00346.jpeg,3,154,170,231,247
FLIR_video_00346.jpeg,3,182,198,228,239
FLIR_video_00346.jpeg,3,303,319,224,240
FLIR_video_00347.jpeg,2,335,364,227,255
FLIR_video_00347.jpeg,3,183,197,228,240
FLIR_video_00347.jpeg,3,302,320,224,240
FLIR_video_00347.jpeg,3,97,144,233,264
FLIR_video_00347.jpeg,3,149,169,231,248
FLIR_video_00348.jpeg,3,181,198,228,241
FLIR_video_00348.jpeg,3,139,150,230,253
FLIR_video_00348.jpeg,3,92,139,232,266
FLIR_video_00348.jpeg,3,302,316,225,242
FLIR_video_00348.jpeg,2,336,359,237,258
FLIR_video_00348.jpeg,3,150,168,231,250
FLIR_video_00349.jpeg,3,87,138,234,266
FLIR_video_00349.jpeg,3,206,221,227,238
FLIR_video_00349.jpeg,3,138,151,230,253
FLIR_video_00349.jpeg,3,151,166,232,250
FLIR_video_00349.jpeg,2,338,370,237,257
FLIR_video_00350.jpeg,3,148,165,233,249
