image_name,class_id,xmin,xmax,ymin,ymax
FLIR_02683.jpeg,3,298,320,232,247
FLIR_02683.jpeg,1,268,273,232,242
FLIR_02683.jpeg,3,222,234,233,256
FLIR_02683.jpeg,3,234,248,233,253
FLIR_02683.jpeg,3,246,256,235,249
FLIR_02683.jpeg,3,254,262,236,248
FLIR_02684.jpeg,2,0,71,302,379
FLIR_02684.jpeg,3,368,421,236,274
FLIR_02684.jpeg,3,361,380,237,267
FLIR_02684.jpeg,3,348,369,237,265
FLIR_02684.jpeg,3,97,158,238,279
FLIR_02684.jpeg,3,146,172,239,273
FLIR_02684.jpeg,3,159,200,233,270
FLIR_02684.jpeg,3,185,217,230,264
FLIR_02684.jpeg,3,212,224,232,259
FLIR_02684.jpeg,3,296,319,235,250
FLIR_02684.jpeg,3,338,352,230,260
FLIR_02684.jpeg,3,325,340,238,257
FLIR_02684.jpeg,3,318,331,236,252
FLIR_02684.jpeg,3,223,236,237,260
FLIR_02684.jpeg,3,236,250,236,255
FLIR_02684.jpeg,3,248,257,239,252
FLIR_02684.jpeg,3,255,265,238,249
FLIR_02684.jpeg,1,269,274,236,246
FLIR_02684.jpeg,3,275,296,238,254
FLIR_02684.jpeg,1,0,45,186,301
FLIR_02685.jpeg,3,379,435,236,276
FLIR_02685.jpeg,3,91,159,237,282
FLIR_02685.jpeg,3,146,174,240,274
FLIR_02685.jpeg,3,160,203,233,270
FLIR_02685.jpeg,3,190,222,228,263
FLIR_02685.jpeg,3,217,232,233,260
FLIR_02685.jpeg,3,372,392,237,269
FLIR_02685.jpeg,3,360,382,237,264
FLIR_02685.jpeg,3,284,303,238,252
FLIR_02685.jpeg,3,230,239,237,258
FLIR_02685.jpeg,3,351,363,232,263
FLIR_02685.jpeg,3,336,351,238,256
FLIR_02685.jpeg,3,324,339,237,253
FLIR_02685.jpeg,3,304,327,236,251
FLIR_02685.jpeg,3,240,254,235,256
FLIR_02685.jpeg,3,253,262,239,253
FLIR_02685.jpeg,3,261,269,239,251
FLIR_02685.jpeg,1,276,280,237,247
FLIR_02686.jpeg,1,200,216,228,254
FLIR_02686.jpeg,3,127,157,234,264
FLIR_02686.jpeg,3,83,133,233,273
FLIR_02686.jpeg,3,35,84,230,283
FLIR_02686.jpeg,3,0,45,226,296
FLIR_02689.jpeg,1,530,545,233,265
FLIR_02689.jpeg,3,513,532,248,278
FLIR_02689.jpeg,3,515,530,228,247
FLIR_02689.jpeg,3,466,508,248,279
FLIR_02689.jpeg,3,430,467,245,277
FLIR_02689.jpeg,3,413,497,233,248
FLIR_02689.jpeg,3,414,429,246,265
FLIR_02689.jpeg,3,394,410,251,269
FLIR_02689.jpeg,3,253,272,252,267
FLIR_02689.jpeg,1,41,57,260,279
FLIR_02690.jpeg,1,418,427,217,247
FLIR_02691.jpeg,3,368,401,232,263
FLIR_02692.jpeg,3,240,263,229,251
FLIR_02692.jpeg,3,172,214,219,255
FLIR_02692.jpeg,3,0,140,203,304
FLIR_02692.jpeg,3,276,292,232,249
FLIR_02693.jpeg,1,557,578,209,269
FLIR_02693.jpeg,1,474,487,219,236
FLIR_02693.jpeg,1,441,455,216,238
FLIR_02693.jpeg,1,126,132,229,244
FLIR_02693.jpeg,1,117,126,229,251
FLIR_02693.jpeg,3,268,277,234,244
FLIR_02694.jpeg,3,181,215,223,242
FLIR_02695.jpeg,3,286,299,225,238
FLIR_02695.jpeg,3,269,286,225,241
FLIR_02695.jpeg,3,243,266,229,246
FLIR_02695.jpeg,3,200,215,227,243
FLIR_02695.jpeg,3,171,193,224,239
FLIR_02696.jpeg,3,265,277,236,250
FLIR_02696.jpeg,3,248,267,234,252
FLIR_02696.jpeg,3,72,90,234,253
FLIR_02697.jpeg,3,138,150,230,242
FLIR_02697.jpeg,3,126,139,229,241
FLIR_02697.jpeg,3,113,127,227,243
FLIR_02697.jpeg,3,94,114,227,245
FLIR_02697.jpeg,3,66,86,229,246
FLIR_02698.jpeg,1,499,558,195,348
FLIR_02698.jpeg,3,270,285,235,249
FLIR_02698.jpeg,3,197,215,236,250
FLIR_02698.jpeg,1,11,109,170,357
FLIR_02698.jpeg,2,6,109,300,408
FLIR_02699.jpeg,1,515,567,199,341
FLIR_02699.jpeg,3,287,303,237,251
FLIR_02699.jpeg,3,221,233,238,252
FLIR_02699.jpeg,1,172,227,194,318
FLIR_02699.jpeg,2,179,209,276,347
FLIR_02700.jpeg,1,578,633,205,351
FLIR_02700.jpeg,3,319,333,240,253
FLIR_02700.jpeg,1,263,305,205,272
FLIR_02700.jpeg,2,272,290,273,323
FLIR_02700.jpeg,3,244,261,240,254
FLIR_02700.jpeg,1,6,30,223,279
FLIR_02700.jpeg,1,0,17,239,277
FLIR_02701.jpeg,1,331,366,206,290
FLIR_02701.jpeg,2,335,354,260,305
FLIR_02701.jpeg,1,22,45,218,278
FLIR_02701.jpeg,1,6,23,234,278
FLIR_02701.jpeg,3,265,282,236,251
FLIR_02702.jpeg,1,356,386,207,281
FLIR_02702.jpeg,2,362,382,259,294
FLIR_02702.jpeg,1,16,36,219,275
FLIR_02702.jpeg,1,0,16,230,275
FLIR_02702.jpeg,3,339,355,235,248
FLIR_02702.jpeg,3,266,285,235,248
FLIR_02703.jpeg,1,3,31,217,279
FLIR_02703.jpeg,3,344,358,236,248
FLIR_02703.jpeg,3,266,286,236,250
FLIR_02703.jpeg,1,374,403,213,277
FLIR_02703.jpeg,2,378,398,254,291
FLIR_02704.jpeg,1,380,407,216,275
FLIR_02704.jpeg,2,386,402,249,288
FLIR_02704.jpeg,3,341,356,237,250
FLIR_02704.jpeg,3,264,282,236,251
FLIR_02704.jpeg,1,0,16,218,284
FLIR_02705.jpeg,1,368,391,214,272
FLIR_02705.jpeg,2,373,386,249,283
FLIR_02705.jpeg,3,332,347,237,250
FLIR_02705.jpeg,3,253,271,236,250
FLIR_02706.jpeg,1,349,365,217,252
FLIR_02706.jpeg,2,350,363,252,278
FLIR_02706.jpeg,3,319,335,235,250
FLIR_02706.jpeg,3,236,258,234,249
FLIR_02707.jpeg,1,319,334,218,246
FLIR_02707.jpeg,2,319,334,246,274
FLIR_02707.jpeg,3,297,315,234,249
FLIR_02707.jpeg,3,214,234,234,248
FLIR_02708.jpeg,1,264,286,215,252
FLIR_02708.jpeg,2,266,280,252,273
FLIR_02708.jpeg,3,168,187,234,250
FLIR_02709.jpeg,1,595,617,230,302
FLIR_02709.jpeg,1,566,588,234,305
FLIR_02709.jpeg,1,545,557,230,304
FLIR_02709.jpeg,1,530,546,230,294
FLIR_02709.jpeg,1,516,532,237,296
FLIR_02709.jpeg,1,505,513,242,285
FLIR_02709.jpeg,1,470,482,244,290
FLIR_02709.jpeg,1,454,468,240,288
FLIR_02709.jpeg,1,398,409,236,266
FLIR_02709.jpeg,1,426,438,243,282
FLIR_02709.jpeg,1,485,498,238,294
FLIR_02709.jpeg,1,440,454,243,286
FLIR_02709.jpeg,1,416,426,238,268
FLIR_02709.jpeg,3,256,269,225,237
FLIR_02709.jpeg,3,235,252,225,239
FLIR_02709.jpeg,3,269,312,232,247
FLIR_02709.jpeg,3,244,260,237,251
FLIR_02709.jpeg,3,219,233,234,248
FLIR_02709.jpeg,3,222,254,241,263
FLIR_02709.jpeg,3,188,212,241,267
FLIR_02709.jpeg,3,236,283,251,305
FLIR_02709.jpeg,3,269,368,245,320
FLIR_02709.jpeg,1,211,218,239,263
FLIR_02709.jpeg,1,177,188,240,263
FLIR_02709.jpeg,1,143,150,237,264
FLIR_02709.jpeg,1,136,145,240,269
FLIR_02709.jpeg,1,117,127,240,268
FLIR_02709.jpeg,1,105,115,241,267
FLIR_02709.jpeg,1,98,107,242,267
FLIR_02709.jpeg,1,80,94,249,292
FLIR_02709.jpeg,3,15,81,244,286
FLIR_02710.jpeg,1,583,606,236,304
FLIR_02710.jpeg,1,576,588,233,294
FLIR_02710.jpeg,1,568,582,236,300
FLIR_02710.jpeg,1,546,566,234,300
FLIR_02710.jpeg,1,532,547,236,299
FLIR_02710.jpeg,1,511,524,243,288
FLIR_02710.jpeg,1,494,507,239,295
FLIR_02710.jpeg,1,480,494,244,290
FLIR_02710.jpeg,1,470,483,245,285
FLIR_02710.jpeg,1,458,470,244,294
FLIR_02710.jpeg,1,451,459,245,280
FLIR_02710.jpeg,1,444,452,244,278
FLIR_02710.jpeg,1,422,430,238,270
FLIR_02710.jpeg,1,417,423,237,263
FLIR_02710.jpeg,1,412,419,237,263
FLIR_02710.jpeg,1,373,382,236,262
FLIR_02710.jpeg,1,361,367,230,245
FLIR_02710.jpeg,1,400,411,238,268
FLIR_02710.jpeg,1,612,637,229,304
FLIR_02710.jpeg,3,237,257,232,248
FLIR_02710.jpeg,1,244,251,239,254
FLIR_02710.jpeg,1,238,245,239,260
FLIR_02710.jpeg,3,268,315,233,245
FLIR_02710.jpeg,3,236,282,248,308
FLIR_02710.jpeg,3,220,237,240,267
FLIR_02710.jpeg,3,207,220,241,262
FLIR_02710.jpeg,3,185,212,242,268
FLIR_02710.jpeg,3,268,368,244,323
FLIR_02710.jpeg,1,142,150,238,265
FLIR_02710.jpeg,1,129,139,239,267
FLIR_02710.jpeg,1,115,124,239,269
FLIR_02710.jpeg,1,86,97,240,259
FLIR_02710.jpeg,1,82,91,241,257
FLIR_02710.jpeg,1,58,76,256,294
FLIR_02710.jpeg,3,13,79,246,287
FLIR_02710.jpeg,1,338,347,229,244
FLIR_02710.jpeg,1,508,516,226,244
FLIR_02710.jpeg,1,469,476,229,244
FLIR_02710.jpeg,1,429,440,234,266
FLIR_02710.jpeg,1,352,361,231,245
FLIR_02710.jpeg,3,253,267,230,242
FLIR_02710.jpeg,3,275,285,221,231
FLIR_02711.jpeg,1,586,608,226,305
FLIR_02711.jpeg,1,570,588,229,297
FLIR_02711.jpeg,1,549,569,232,302
FLIR_02711.jpeg,1,524,538,236,284
FLIR_02711.jpeg,1,507,523,241,287
FLIR_02711.jpeg,1,489,503,242,291
FLIR_02711.jpeg,1,475,488,238,285
FLIR_02711.jpeg,1,464,475,242,285
FLIR_02711.jpeg,1,450,461,239,284
FLIR_02711.jpeg,1,428,438,237,271
FLIR_02711.jpeg,1,390,398,235,263
FLIR_02711.jpeg,1,377,385,234,259
FLIR_02711.jpeg,1,411,420,233,261
FLIR_02711.jpeg,1,360,367,225,245
FLIR_02711.jpeg,3,254,266,226,240
FLIR_02711.jpeg,3,268,312,232,251
FLIR_02711.jpeg,1,228,236,237,267
FLIR_02711.jpeg,1,607,632,227,305
FLIR_02711.jpeg,3,235,286,250,307
FLIR_02711.jpeg,3,206,217,238,260
FLIR_02711.jpeg,3,180,211,239,267
FLIR_02711.jpeg,3,268,370,241,324
FLIR_02711.jpeg,1,140,148,235,265
FLIR_02711.jpeg,1,122,134,237,269
FLIR_02711.jpeg,1,112,124,238,269
FLIR_02711.jpeg,1,73,84,238,260
FLIR_02711.jpeg,1,65,75,238,259
FLIR_02711.jpeg,1,33,50,251,293
FLIR_02711.jpeg,3,1,77,246,287
FLIR_02711.jpeg,1,339,348,225,245
FLIR_02711.jpeg,1,465,477,227,242
FLIR_02711.jpeg,3,233,259,231,249
FLIR_02711.jpeg,3,219,247,236,261
FLIR_02711.jpeg,3,276,286,219,228
FLIR_02711.jpeg,3,258,270,220,229
FLIR_02711.jpeg,1,456,465,228,242
FLIR_02711.jpeg,1,445,455,229,247
FLIR_02711.jpeg,1,517,525,221,241
FLIR_02711.jpeg,1,508,516,222,241
FLIR_02712.jpeg,1,587,604,227,297
FLIR_02712.jpeg,1,575,593,228,303
FLIR_02712.jpeg,1,559,577,232,301
FLIR_02712.jpeg,1,537,557,234,289
FLIR_02712.jpeg,1,524,539,234,298
FLIR_02712.jpeg,1,493,510,240,292
FLIR_02712.jpeg,1,476,492,237,293
FLIR_02712.jpeg,1,9,24,241,289
FLIR_02712.jpeg,1,466,477,240,284
FLIR_02712.jpeg,1,448,467,242,288
FLIR_02712.jpeg,1,433,443,237,271
FLIR_02712.jpeg,1,408,417,234,268
FLIR_02712.jpeg,1,382,390,229,261
FLIR_02712.jpeg,1,372,381,226,249
FLIR_02712.jpeg,1,361,367,224,243
FLIR_02712.jpeg,1,354,361,224,244
FLIR_02712.jpeg,1,605,631,221,304
FLIR_02712.jpeg,1,632,639,227,307
FLIR_02712.jpeg,3,267,313,226,247
FLIR_02712.jpeg,3,219,244,237,263
FLIR_02712.jpeg,3,234,281,244,304
FLIR_02712.jpeg,3,266,374,237,323
FLIR_02712.jpeg,1,205,217,235,263
FLIR_02712.jpeg,3,179,206,236,263
FLIR_02712.jpeg,1,137,144,233,261
FLIR_02712.jpeg,1,120,129,235,263
FLIR_02712.jpeg,1,110,121,235,265
FLIR_02712.jpeg,1,53,63,234,257
FLIR_02712.jpeg,1,48,56,237,255
FLIR_02712.jpeg,3,22,72,245,285
FLIR_02712.jpeg,1,417,429,234,257
FLIR_02712.jpeg,3,275,285,215,225
FLIR_02712.jpeg,1,392,405,238,266
FLIR_02712.jpeg,1,509,524,238,285
FLIR_02712.jpeg,3,233,257,229,245
FLIR_02712.jpeg,1,467,476,225,240
FLIR_02713.jpeg,1,596,616,226,305
FLIR_02713.jpeg,1,575,595,219,303
FLIR_02713.jpeg,1,553,569,234,288
FLIR_02713.jpeg,1,540,553,238,289
FLIR_02713.jpeg,1,528,550,235,305
FLIR_02713.jpeg,1,508,527,238,293
FLIR_02713.jpeg,1,490,508,239,295
FLIR_02713.jpeg,1,472,485,242,283
FLIR_02713.jpeg,1,458,472,242,287
FLIR_02713.jpeg,1,439,447,237,273
FLIR_02713.jpeg,1,409,420,234,265
FLIR_02713.jpeg,1,397,410,234,273
FLIR_02713.jpeg,1,619,639,221,306
FLIR_02713.jpeg,3,251,264,224,239
FLIR_02713.jpeg,3,237,254,226,243
FLIR_02713.jpeg,3,218,248,232,262
FLIR_02713.jpeg,3,269,314,227,240
FLIR_02713.jpeg,3,236,283,242,304
FLIR_02713.jpeg,3,267,370,239,324
FLIR_02713.jpeg,1,191,202,237,268
FLIR_02713.jpeg,1,131,142,233,261
FLIR_02713.jpeg,1,117,125,235,261
FLIR_02713.jpeg,1,108,118,235,266
FLIR_02713.jpeg,3,0,71,241,284
FLIR_02713.jpeg,1,370,380,229,252
FLIR_02713.jpeg,1,379,389,230,259
FLIR_02713.jpeg,1,418,427,235,265
FLIR_02713.jpeg,1,356,363,227,243
FLIR_02713.jpeg,1,471,483,225,243
FLIR_02713.jpeg,3,178,192,238,265
FLIR_02713.jpeg,3,202,215,235,261
FLIR_02713.jpeg,1,427,437,229,251
FLIR_02713.jpeg,3,274,285,216,227
FLIR_02714.jpeg,1,585,606,219,303
FLIR_02714.jpeg,1,561,583,231,292
FLIR_02714.jpeg,1,538,563,229,306
FLIR_02714.jpeg,1,505,521,238,294
FLIR_02714.jpeg,1,522,530,239,294
FLIR_02714.jpeg,1,491,506,236,290
FLIR_02714.jpeg,1,481,490,239,285
FLIR_02714.jpeg,1,464,482,238,292
FLIR_02714.jpeg,1,445,455,235,276
FLIR_02714.jpeg,1,433,443,227,249
FLIR_02714.jpeg,1,423,432,226,249
FLIR_02714.jpeg,1,414,423,233,268
FLIR_02714.jpeg,1,401,410,235,257
FLIR_02714.jpeg,1,395,401,230,260
FLIR_02714.jpeg,1,386,392,230,256
FLIR_02714.jpeg,1,361,367,223,241
FLIR_02714.jpeg,1,619,639,219,310
FLIR_02714.jpeg,3,308,332,227,242
FLIR_02714.jpeg,3,266,310,226,244
FLIR_02714.jpeg,3,249,265,222,239
FLIR_02714.jpeg,3,234,253,225,244
FLIR_02714.jpeg,3,212,251,234,260
FLIR_02714.jpeg,3,180,209,236,264
FLIR_02714.jpeg,3,238,281,245,301
FLIR_02714.jpeg,3,268,365,242,314
FLIR_02714.jpeg,1,173,180,237,267
FLIR_02714.jpeg,1,168,174,239,262
FLIR_02714.jpeg,1,129,140,233,260
FLIR_02714.jpeg,1,116,126,234,262
FLIR_02714.jpeg,1,106,115,236,264
FLIR_02714.jpeg,3,0,73,236,283
FLIR_02714.jpeg,1,450,461,226,250
FLIR_02714.jpeg,1,441,450,226,250
FLIR_02714.jpeg,1,469,479,224,238
FLIR_02714.jpeg,1,477,486,224,239
FLIR_02714.jpeg,1,355,362,224,239
FLIR_02714.jpeg,1,605,619,225,252
FLIR_02715.jpeg,1,593,619,221,298
FLIR_02715.jpeg,1,560,588,232,310
FLIR_02715.jpeg,1,619,632,226,263
FLIR_02715.jpeg,1,539,561,236,301
FLIR_02715.jpeg,1,530,545,236,292
FLIR_02715.jpeg,1,512,531,238,298
FLIR_02715.jpeg,1,499,512,235,293
FLIR_02715.jpeg,1,480,498,240,294
FLIR_02715.jpeg,1,474,484,239,279
FLIR_02715.jpeg,1,451,461,235,274
FLIR_02715.jpeg,1,441,449,225,248
FLIR_02715.jpeg,1,429,437,226,247
FLIR_02715.jpeg,1,418,428,232,269
FLIR_02715.jpeg,1,402,414,236,270
FLIR_02715.jpeg,1,392,402,232,261
FLIR_02715.jpeg,1,383,393,234,260
FLIR_02715.jpeg,1,354,360,223,241
FLIR_02715.jpeg,3,307,331,228,243
FLIR_02715.jpeg,3,268,310,228,244
FLIR_02715.jpeg,3,250,262,223,239
FLIR_02715.jpeg,3,235,254,227,247
FLIR_02715.jpeg,3,208,239,234,263
FLIR_02715.jpeg,3,176,205,237,263
FLIR_02715.jpeg,3,240,283,246,298
FLIR_02715.jpeg,3,268,359,244,317
FLIR_02715.jpeg,1,157,167,238,269
FLIR_02715.jpeg,1,147,160,237,268
FLIR_02715.jpeg,1,130,140,233,260
FLIR_02715.jpeg,1,116,124,235,262
FLIR_02715.jpeg,1,106,117,236,266
FLIR_02715.jpeg,3,0,68,238,285
FLIR_02715.jpeg,1,484,493,222,240
FLIR_02715.jpeg,1,462,472,227,251
FLIR_02715.jpeg,1,470,480,228,251
FLIR_02715.jpeg,1,402,412,224,236
FLIR_02715.jpeg,1,360,367,224,240
FLIR_02716.jpeg,1,592,610,227,309
FLIR_02716.jpeg,1,548,561,229,290
FLIR_02716.jpeg,1,563,580,235,301
FLIR_02716.jpeg,1,532,549,235,305
FLIR_02716.jpeg,1,513,531,236,293
FLIR_02716.jpeg,1,496,514,240,296
FLIR_02716.jpeg,1,481,498,238,290
FLIR_02716.jpeg,1,454,466,236,276
FLIR_02716.jpeg,1,405,419,237,273
FLIR_02716.jpeg,1,446,454,226,249
FLIR_02716.jpeg,1,418,429,233,270
FLIR_02716.jpeg,1,438,448,225,249
FLIR_02716.jpeg,1,378,388,225,249
FLIR_02716.jpeg,1,610,635,214,307
FLIR_02716.jpeg,1,359,365,221,244
FLIR_02716.jpeg,3,303,332,224,244
FLIR_02716.jpeg,3,266,310,226,245
FLIR_02716.jpeg,3,248,260,223,239
FLIR_02716.jpeg,3,232,252,226,248
FLIR_02716.jpeg,3,199,241,233,270
FLIR_02716.jpeg,3,174,202,236,265
FLIR_02716.jpeg,3,241,282,246,293
FLIR_02716.jpeg,3,267,354,244,312
FLIR_02716.jpeg,1,138,151,234,269
FLIR_02716.jpeg,1,125,138,239,268
FLIR_02716.jpeg,1,115,122,234,261
FLIR_02716.jpeg,1,107,116,234,264
FLIR_02716.jpeg,3,0,61,243,286
FLIR_02716.jpeg,1,491,499,220,239
FLIR_02716.jpeg,1,354,361,224,243
FLIR_02716.jpeg,1,402,413,222,237
FLIR_02716.jpeg,1,394,405,232,260
FLIR_02716.jpeg,1,465,476,228,254
FLIR_02716.jpeg,1,384,395,233,262
FLIR_02716.jpeg,1,472,482,208,230
FLIR_02717.jpeg,1,590,613,229,307
FLIR_02717.jpeg,1,563,589,228,310
FLIR_02717.jpeg,1,547,564,229,294
FLIR_02717.jpeg,1,535,547,234,296
FLIR_02717.jpeg,1,518,534,232,297
FLIR_02717.jpeg,1,502,518,237,296
FLIR_02717.jpeg,3,221,251,228,250
FLIR_02717.jpeg,3,264,306,226,244
FLIR_02717.jpeg,3,239,284,246,293
FLIR_02717.jpeg,3,188,235,235,273
FLIR_02717.jpeg,3,171,194,237,264
FLIR_02717.jpeg,3,306,330,227,244
FLIR_02717.jpeg,3,267,350,244,309
FLIR_02717.jpeg,1,122,133,236,266
FLIR_02717.jpeg,1,114,124,237,267
FLIR_02717.jpeg,1,100,115,240,271
FLIR_02717.jpeg,3,0,55,246,288
FLIR_02717.jpeg,1,610,631,226,300
FLIR_02717.jpeg,1,632,639,227,302
FLIR_02717.jpeg,1,461,474,233,275
FLIR_02717.jpeg,1,410,423,236,272
FLIR_02717.jpeg,1,423,435,232,270
FLIR_02717.jpeg,1,382,392,235,264
FLIR_02717.jpeg,1,392,404,232,263
FLIR_02717.jpeg,1,437,447,226,248
FLIR_02717.jpeg,1,445,454,225,248
FLIR_02717.jpeg,1,452,460,224,250
FLIR_02717.jpeg,1,376,386,227,248
FLIR_02717.jpeg,1,401,411,222,252
FLIR_02717.jpeg,1,465,473,210,233
FLIR_02717.jpeg,1,471,480,209,230
FLIR_02717.jpeg,1,358,366,221,242
FLIR_02717.jpeg,1,353,361,221,242
FLIR_02718.jpeg,1,598,633,226,318
FLIR_02718.jpeg,1,550,573,235,310
FLIR_02718.jpeg,1,527,549,233,303
FLIR_02718.jpeg,3,241,285,242,288
FLIR_02718.jpeg,3,271,350,246,309
FLIR_02718.jpeg,3,164,219,236,282
FLIR_02718.jpeg,1,117,128,232,262
FLIR_02718.jpeg,1,90,104,236,271
FLIR_02718.jpeg,1,75,89,239,269
FLIR_02718.jpeg,3,0,44,249,289
FLIR_02718.jpeg,1,633,639,227,313
FLIR_02718.jpeg,1,103,115,235,266
FLIR_02718.jpeg,3,214,234,237,263
FLIR_02718.jpeg,3,260,305,225,247
FLIR_02718.jpeg,3,305,332,227,248
FLIR_02718.jpeg,3,227,247,231,253
FLIR_02718.jpeg,1,578,599,229,299
FLIR_02718.jpeg,1,471,484,233,277
FLIR_02718.jpeg,1,502,512,220,241
FLIR_02718.jpeg,1,428,442,232,272
FLIR_02718.jpeg,1,412,428,232,269
FLIR_02718.jpeg,1,528,537,215,234
FLIR_02718.jpeg,1,538,546,214,232
FLIR_02718.jpeg,1,387,399,233,264
FLIR_02718.jpeg,1,398,409,232,264
FLIR_02718.jpeg,1,456,467,227,251
FLIR_02718.jpeg,1,444,456,225,247
FLIR_02718.jpeg,1,376,388,227,253
FLIR_02718.jpeg,1,360,367,222,241
FLIR_02718.jpeg,1,353,361,222,241
FLIR_02719.jpeg,1,593,624,233,315
FLIR_02719.jpeg,1,561,584,233,309
FLIR_02719.jpeg,1,594,606,208,235
FLIR_02719.jpeg,1,576,588,209,231
FLIR_02719.jpeg,1,566,578,209,226
FLIR_02719.jpeg,1,541,554,212,235
FLIR_02719.jpeg,1,514,526,214,236
FLIR_02719.jpeg,1,506,519,217,239
FLIR_02719.jpeg,1,496,503,206,220
FLIR_02719.jpeg,1,493,498,205,219
FLIR_02719.jpeg,1,501,508,216,240
FLIR_02719.jpeg,1,485,500,232,281
FLIR_02719.jpeg,1,472,477,214,228
FLIR_02719.jpeg,1,461,468,206,220
FLIR_02719.jpeg,1,447,453,204,218
FLIR_02719.jpeg,1,453,461,212,233
FLIR_02719.jpeg,1,438,450,219,234
FLIR_02719.jpeg,1,437,450,234,270
FLIR_02719.jpeg,1,426,435,235,273
FLIR_02719.jpeg,1,419,427,230,254
FLIR_02719.jpeg,1,406,413,217,227
FLIR_02719.jpeg,1,406,418,227,262
FLIR_02719.jpeg,1,401,408,220,231
FLIR_02719.jpeg,1,394,402,216,238
FLIR_02719.jpeg,1,396,407,229,263
FLIR_02719.jpeg,1,385,391,211,225
FLIR_02719.jpeg,1,382,391,223,249
FLIR_02719.jpeg,1,376,382,212,235
FLIR_02719.jpeg,1,362,367,217,239
FLIR_02719.jpeg,1,355,362,219,241
FLIR_02719.jpeg,1,349,355,219,242
FLIR_02719.jpeg,1,342,348,221,241
FLIR_02719.jpeg,1,337,343,220,240
FLIR_02719.jpeg,3,289,307,217,233
FLIR_02719.jpeg,3,301,331,225,243
FLIR_02719.jpeg,3,269,280,213,223
FLIR_02719.jpeg,3,251,262,214,226
FLIR_02719.jpeg,3,259,302,221,244
FLIR_02719.jpeg,3,244,257,219,234
FLIR_02719.jpeg,3,227,251,221,241
FLIR_02719.jpeg,3,219,248,223,252
FLIR_02719.jpeg,3,246,290,238,279
FLIR_02719.jpeg,3,191,213,232,239
FLIR_02719.jpeg,3,169,192,232,241
FLIR_02719.jpeg,3,201,229,236,268
FLIR_02719.jpeg,3,273,353,243,306
FLIR_02719.jpeg,3,123,199,238,298
FLIR_02719.jpeg,1,101,113,228,262
FLIR_02719.jpeg,1,93,106,230,264
FLIR_02719.jpeg,1,77,92,235,266
FLIR_02719.jpeg,1,68,81,232,267
FLIR_02719.jpeg,1,49,66,234,269
FLIR_02719.jpeg,3,0,35,251,290
FLIR_02719.jpeg,1,630,639,226,306
FLIR_02720.jpeg,1,587,595,203,229
FLIR_02720.jpeg,1,579,587,202,216
FLIR_02720.jpeg,1,596,602,204,222
FLIR_02720.jpeg,1,560,565,204,220
FLIR_02720.jpeg,1,550,558,207,228
FLIR_02720.jpeg,1,529,536,210,229
FLIR_02720.jpeg,1,520,528,209,231
FLIR_02720.jpeg,1,509,518,211,227
FLIR_02720.jpeg,1,500,507,211,232
FLIR_02720.jpeg,1,506,522,227,274
FLIR_02720.jpeg,1,474,483,202,226
FLIR_02720.jpeg,1,469,475,204,220
FLIR_02720.jpeg,1,459,465,208,223
FLIR_02720.jpeg,1,449,456,200,214
FLIR_02720.jpeg,1,456,463,218,229
FLIR_02720.jpeg,1,449,456,220,230
FLIR_02720.jpeg,1,449,461,227,271
FLIR_02720.jpeg,1,444,452,227,257
FLIR_02720.jpeg,1,433,440,219,229
FLIR_02720.jpeg,1,434,445,228,270
FLIR_02720.jpeg,1,429,436,226,253
FLIR_02720.jpeg,1,417,430,222,258
FLIR_02720.jpeg,1,406,418,222,260
FLIR_02720.jpeg,1,397,407,224,253
FLIR_02720.jpeg,1,396,404,211,221
FLIR_02720.jpeg,1,384,397,219,247
FLIR_02720.jpeg,1,374,387,221,252
FLIR_02720.jpeg,1,362,374,210,234
FLIR_02720.jpeg,1,355,367,212,234
FLIR_02720.jpeg,1,351,357,213,236
FLIR_02720.jpeg,1,346,351,212,236
FLIR_02720.jpeg,1,338,345,216,235
FLIR_02720.jpeg,3,289,305,211,225
FLIR_02720.jpeg,3,298,317,219,232
FLIR_02720.jpeg,3,304,333,220,238
FLIR_02720.jpeg,3,299,306,229,239
FLIR_02720.jpeg,3,282,356,240,300
FLIR_02720.jpeg,3,264,300,216,244
FLIR_02720.jpeg,3,249,293,232,269
FLIR_02720.jpeg,3,248,264,212,224
FLIR_02720.jpeg,3,236,256,216,233
FLIR_02720.jpeg,3,212,245,223,254
FLIR_02720.jpeg,3,164,213,227,273
FLIR_02720.jpeg,1,94,108,226,239
FLIR_02720.jpeg,1,45,57,221,254
FLIR_02720.jpeg,3,45,165,235,320
FLIR_02720.jpeg,1,613,635,223,308
FLIR_02720.jpeg,1,600,619,218,301
FLIR_02720.jpeg,1,25,40,230,266
FLIR_02720.jpeg,3,0,23,253,287
FLIR_02721.jpeg,1,601,607,198,220
FLIR_02721.jpeg,1,594,601,197,225
FLIR_02721.jpeg,1,568,576,201,225
FLIR_02721.jpeg,1,561,567,201,216
FLIR_02721.jpeg,1,550,555,204,227
FLIR_02721.jpeg,1,534,541,203,226
FLIR_02721.jpeg,1,526,534,205,227
FLIR_02721.jpeg,1,500,506,196,209
FLIR_02721.jpeg,1,496,502,196,210
FLIR_02721.jpeg,1,507,517,206,234
FLIR_02721.jpeg,1,499,507,208,237
FLIR_02721.jpeg,1,484,490,196,209
FLIR_02721.jpeg,1,477,485,196,222
